dna_bright_spots_intensity_mean,dna_bright_spots_number,dna_bright_spots_number_used,dna_bright_spots_xy_cross_sec_area_mean,dna_bright_spots_xy_cross_sec_area_std,dna_intensity_entropy,dna_intensity_max,dna_intensity_mean,dna_intensity_median,dna_intensity_mode,dna_intensity_std,dna_intensity_sum,dna_io_intensity_inner_mean,dna_io_intensity_inner_slice_mean,dna_io_intensity_inner_volume,dna_io_intensity_mid_mean,dna_io_intensity_mid_slice_mean,dna_io_intensity_mid_volume,dna_io_intensity_outer_mean,dna_io_intensity_outer_slice_mean,dna_io_intensity_outer_volume,dna_position_highest_z,dna_position_lowest_z,dna_position_x_centroid,dna_position_y_centroid,dna_position_z_centroid,dna_roundness_roughness,dna_roundness_roughness_xy,dna_roundness_roughness_xz,dna_roundness_roughness_yz,dna_roundness_sphericity,dna_shape_1st_axis_length,dna_shape_1st_axis_x,dna_shape_1st_axis_y,dna_shape_1st_axis_z,dna_shape_1st_eigenvalue,dna_shape_2nd_axis_length,dna_shape_2nd_axis_x,dna_shape_2nd_axis_y,dna_shape_2nd_axis_z,dna_shape_2nd_eigenvalue,dna_shape_3rd_axis_length,dna_shape_3rd_axis_x,dna_shape_3rd_axis_y,dna_shape_3rd_axis_z,dna_shape_3rd_eigenvalue,dna_shape_equator_eccentricity,dna_shape_meridional_eccentricity,dna_surface_area,dna_texture_distance_used,dna_texture_haralick_ang2nd_moment,dna_texture_haralick_contrast,dna_texture_haralick_corr,dna_texture_haralick_diff_entropy,dna_texture_haralick_diff_var,dna_texture_haralick_entropy,dna_texture_haralick_info_corr1,dna_texture_haralick_info_corr2,dna_texture_haralick_inv_diff_moment,dna_texture_haralick_sum_entropy,dna_texture_haralick_sum_mean,dna_texture_haralick_sum_var,dna_texture_haralick_variance,dna_volume,cell_id
1002.8173446294923,14,14,99.71428571428571,126.24377131533406,6.123670193623455,1316,731.7486244478808,770.0,787,175.69130533519512,395118646,792.309605716971,812.8469127102968,225574,790.4531726963567,805.8421395955643,86157,655.165116233905,783.5490683229814,102982,36,0,72.07738464530108,84.15940662820738,18.043813950904227,18.931515042552654,13.341254744034751,15.439823434142154,21.05946645352993,0.8754447760520199,181.9438713535781,0.5526463894371082,0.8334007888427855,0.005009331128098204,99.43121644880634,108.54799811246954,0.8332801172697036,-0.5526548783902644,0.014725201337536693,701.2789827797591,37.51826259742851,-0.015040425695987604,0.003963653323059703,0.9998790302067635,2094.9992298556494,0.9898973996254863,0.9988730813909602,54070,"[1, 4, 7, 10, 13, 16]","[0.00041249945218882787, 0.0002451335335202081, 0.00021313511326815542, 0.00020018303225789405, 0.00019338793794802572, 0.00018857004596070417]","[311.08306523942633, 814.9836989465325, 1122.5318808754143, 1308.2046704538525, 1457.013668301997, 1608.2721536088263]","[0.7727082178042988, 0.4060920584203241, 0.22781093288018714, 0.14751775642649734, 0.10013730726998898, 0.060939592745027686]","[4.822806735919089, 5.667264102315045, 5.940071826030841, 6.069599675439912, 6.155654227874866, 6.228767461717113]","[0.0001769853109603462, 8.944933298295266e-05, 7.067162989781415e-05, 6.279052702860182e-05, 5.814032700264264e-05, 5.4508678383429096e-05]","[11.981030707085147, 12.698276018176417, 12.890578500304429, 12.980855772983984, 13.0382282770157, 13.080863145761494]","[-0.169221401837929, -0.04846255001096434, -0.027839220106581346, -0.02299413798727503, -0.021685297267106628, -0.022131409511843385]","[0.9345205240461699, 0.6317792263210572, 0.47950360932182434, 0.4505436897024743, 0.4542128936253977, 0.47404652075042875]","[0.11332415977477367, 0.0637015593404579, 0.05268742537211573, 0.04800582686744564, 0.045495966579093716, 0.04351794547533234]","[7.5142990326129215, 7.352164864561862, 7.2714453874979075, 7.240429683248523, 7.228368939513339, 7.225617860662641]","[246.92761065604958, 249.80635115421092, 250.1538943364837, 249.27338438294467, 247.74504561200897, 245.6652192943511]","[2577.598226202645, 2042.7824444503801, 1850.6941049866907, 1788.9937612496858, 1775.5947843894855, 1777.2386012910574]","[722.1703228605176, 714.4415358492274, 743.3064964655297, 774.299607925883, 808.1521131728691, 846.3776887249708]",539965,20181012_R01-Scene-01-P12-A01_seg_0_cid_1
1824.8038733503304,9,9,76.55555555555556,153.76613636089718,6.5994136212914345,2780,1060.1566108333043,1119.0,1150,266.540700543236,757932465,1168.2336644722927,1167.9749671949128,302592,1171.174723217045,1172.1778084079945,110014,907.9902528420084,1061.8092328581126,136963,66,0,76.1961114802252,67.12605657936147,30.804485785222226,12.404548670328591,5.387737273266199,16.79629794317341,12.459267497405303,0.9347686580892369,154.18407084223284,0.973641423512685,0.18770450980439846,0.1295738994523304,224.24944829479824,133.0465636942024,0.1692921641328625,-0.9754346995667591,0.14095144569786636,863.5838589144848,66.07933382278264,0.15284809970491725,-0.11530032038202229,-0.9815005321121323,1282.000008302592,0.9656965935947849,0.9845823713423355,61902,"[1, 4, 7, 10, 13, 16]","[0.0010180716600673519, 0.0006047745477539857, 0.0005284380154276664, 0.000495897728115544, 0.0004774589781109386, 0.0004644695252819546]","[103.10356933478019, 336.9937023628738, 489.95700616565586, 576.7616466868908, 633.4302401327625, 677.8701276992633]","[0.8439116777897275, 0.4706672536520852, 0.25170897061519143, 0.15077253571023078, 0.1003153169831017, 0.06718324255633312]","[4.120865777711202, 5.052922387981683, 5.347752884399936, 5.47650688237726, 5.546691352502076, 5.595435791160549]","[0.00029196069054874364, 0.00014595269015097806, 0.0001156175678857222, 0.00010408137378382755, 9.841345385183613e-05, 9.47710880519773e-05]","[10.761513229096483, 11.530293784025059, 11.716800778693266, 11.802838634590488, 11.861068498004535, 11.904916066012817]","[-0.2013168485037395, -0.05205677751806451, -0.022983476165666948, -0.015475605887800729, -0.012524920803806072, -0.011160998379437646]","[0.9478845387606316, 0.6457554038055696, 0.44221521118680446, 0.3734305950159828, 0.34655038968202795, 0.33671946330013347]","[0.17385606410295995, 0.09736303090969235, 0.08053435014456735, 0.0737432302870325, 0.07031683715682237, 0.06794513280896795]","[6.946313201197298, 6.770870224765848, 6.682073250419648, 6.654565304136322, 6.651198840334643, 6.6541331743959855]","[167.53193646772738, 169.7193426193948, 170.36953484136345, 170.33017573076683, 169.99956957392826, 169.50893814726095]","[1255.4529164427497, 959.0746358977024, 829.1039728044163, 782.2905487466498, 769.6546011016012, 766.9448042426271]","[339.63912144438297, 324.01708456514405, 329.7652447425175, 339.7630488583854, 350.7712103085903, 361.20373298547224]",714925,20181012_R01-Scene-01-P12-A01_seg_0_cid_2
1587.7736072835341,17,17,77.0,152.26640740337118,6.492390267846043,2368,863.9680395675715,913.0,936,240.68480696290774,562301503,973.4213033343468,975.8162454568507,207207,958.1010113109396,953.1385542168674,116878,757.3131772342024,936.1437535653166,149136,44,0,95.49280463895667,57.25657769391982,21.10910429048178,19.02449871573497,14.84666724675967,24.835117659830818,12.074865779395788,0.9049148624947788,189.09755375992683,0.9910607727741422,-0.13190133962642034,0.02001452655138276,132.37925322505805,111.3626827108215,-0.13224235901824835,-0.9910751783848171,0.016791345115612456,708.0849024741095,45.79660530140783,-0.01762109955732049,0.019288011671984493,0.9996586764771926,2250.656427871869,0.982368682903009,0.9982687190221926,59962,"[1, 4, 7, 10, 13, 16]","[0.0008528275122287284, 0.0004896291312571516, 0.0004252713404245355, 0.00039772251102184055, 0.0003821121536232751, 0.00037042110469351114]","[114.3749205109276, 397.9753794410707, 584.7043130495005, 689.9015171211548, 762.3547918195025, 815.7067289716043]","[0.8434998701673568, 0.45777962593630667, 0.24610222674303822, 0.15856836190250545, 0.11509177555491429, 0.08362422315340093]","[4.234628445623489, 5.176670371751891, 5.461987460092857, 5.587527413754187, 5.661425154124664, 5.715277306691233]","[0.00026866582994419097, 0.00013290872087170645, 0.00010698052644079366, 9.667673687481813e-05, 9.095870638498008e-05, 8.671415294071634e-05]","[10.985599288874301, 11.785231206953789, 11.989039629039574, 12.087023966973327, 12.150462702143487, 12.194363194324145]","[-0.19587708270748605, -0.05350778425238907, -0.02868066551948321, -0.022048689351978703, -0.019588382418368498, -0.01877141400010758]","[0.9459655664217169, 0.6438931636275762, 0.4722466664653728, 0.42268415730878106, 0.4123685558502562, 0.41652038814331327]","[0.1625816668925821, 0.08989788516226153, 0.07584231237838944, 0.06990661488478553, 0.06648737511632194, 0.06358404921406767]","[7.05201742778527, 6.901679357885935, 6.84240570442734, 6.83094907255278, 6.8319226456737345, 6.832672662502596]","[144.8285434989887, 146.88307866618, 147.30626759507055, 147.065523606922, 146.53597019606332, 145.71495393215443]","[1384.957521179231, 1095.1573961292381, 975.3043927339702, 945.5582140451675, 945.6925289526494, 943.1647733716617]","[374.8331104225393, 373.28319389257587, 390.00217644586854, 408.86493279157827, 427.0118301930404, 439.71787558581883]",650836,20181012_R01-Scene-01-P12-A01_seg_0_cid_3
1490.3329989849726,11,11,22.90909090909091,6.815150841451385,6.612935896931251,1954,905.5257173768719,963.0,981,255.44670242814016,368268254,1055.6347804386771,1067.491468493887,112201,1020.0759789750329,1011.0301418439716,76100,784.0158906578553,927.4164759725401,99870,41,0,58.7388649831567,67.83588974403108,20.553559222011852,12.849346572616799,5.358723510601759,12.806804067022027,17.026016388113884,0.9280557951920704,138.40006642635925,-0.075427731209943,0.9968900476813592,0.022823019046085857,106.45768957661119,112.79189199603563,-0.9940691303617043,-0.07337669401795284,-0.08026471726057934,686.2756386341842,42.98499067434406,-0.07834042013191937,-0.02874184421454447,0.9965122603183069,1100.002381450393,0.9878950372205401,0.995305845847552,42682,"[1, 4, 7, 10, 13, 16]","[0.0004458589088845198, 0.000246337577659828, 0.00020932508295873592, 0.00019264195525681716, 0.0001823681573337428, 0.00017514589546604602]","[207.1832205816557, 667.1811527361775, 972.1355289901014, 1181.6197970841122, 1360.474866080471, 1524.7481583168815]","[0.8388749732790513, 0.4770182648204155, 0.28117535153494005, 0.17840095077931, 0.10459863325959132, 0.04253943802697142]","[4.631135670586965, 5.588438774663943, 5.887877854671525, 6.038010633627493, 6.143271165686678, 6.229084503754384]","[0.0002002172466845774, 9.344708313222047e-05, 7.209191782106502e-05, 6.301846243868035e-05, 5.7319983714386693e-05, 5.285067401075235e-05]","[11.842514037252736, 12.670255984038201, 12.894515080379515, 13.011506970015088, 13.087490330502598, 13.134512823795935]","[-0.19845316856148779, -0.05861658648981813, -0.03258200962727764, -0.025582686361186102, -0.023412011356942687, -0.023768325278522115]","[0.9569514012507898, 0.6899301209078705, 0.5293147108914609, 0.4836584853299643, 0.4822724541439986, 0.5029521840234957]","[0.12559783978474617, 0.06574794844831346, 0.05354644729180778, 0.04809843816636651, 0.04456117177088005, 0.04205701207417257]","[7.548441391367097, 7.392211152906663, 7.317448439622039, 7.286647157863985, 7.268053830824531, 7.247490770877317]","[199.51687381943958, 203.2160181216911, 204.3874041469442, 204.22843572096338, 203.14583922352736, 201.15245267277436]","[2465.585372840144, 1960.1454086500905, 1767.3000782901458, 1692.5879789347903, 1646.540159867604, 1604.820689102153]","[668.1921483554512, 656.8316403465662, 684.8589018200602, 718.5519440047262, 751.7537564870175, 782.3922118547612]",406690,20181012_R01-Scene-01-P12-A01_seg_0_cid_4
1485.645629551423,13,13,25.692307692307693,10.80871881246172,6.441160899849813,2141,857.2374827805643,903.0,929,230.87421377629016,580595803,957.4801621982082,960.1250312578145,241433,951.047522578119,956.303738317757,117481,740.6424548146917,916.5410471881061,144516,47,0,82.51554067920985,66.84008994709775,22.739141604666855,15.632969702381583,7.454823675156325,21.103992314854768,15.159253485997883,0.9281617372362431,166.13124060024316,0.9465263702493946,-0.32203321054793993,0.01955611737263347,150.51613312924988,127.13236602776472,-0.3216541662027582,-0.9466410067037905,-0.02023367962686729,897.9515870201604,48.01950973709381,-0.025028539448285713,-0.012861404706350055,0.9996039998329663,1649.6773067675035,0.9858513985521531,0.9958289558646957,60052,"[1, 4, 7, 10, 13, 16]","[0.0007227003331097341, 0.00041271318400895336, 0.0003539611556236908, 0.0003302911514919661, 0.00031642761990139913, 0.0003062253099560821]","[133.5601521910443, 432.38745492723206, 625.473473306327, 728.5115224441524, 802.4176591110528, 870.840452728383]","[0.8424004705556505, 0.48470872292723655, 0.28558132533632324, 0.20277636473770747, 0.15983989091027834, 0.12685480624586057]","[4.309483174646622, 5.220510344086983, 5.507582901859329, 5.633101372109778, 5.7117129240756395, 5.775448225605481]","[0.00025553328065259595, 0.0001290588333269562, 0.0001028802342657408, 9.247976979210924e-05, 8.646463717599268e-05, 8.199579698948437e-05]","[11.170124861934609, 11.96960151869828, 12.184186693934269, 12.283068179259548, 12.349804292561734, 12.40314726838855]","[-0.20343248510848155, -0.061476578548182254, -0.03333004192843849, -0.02519445873454757, -0.021663736630121132, -0.019907431031383947]","[0.9531404541029225, 0.6905296309529715, 0.5193040774316708, 0.4583914342455969, 0.43578283063807555, 0.42927951652114316]","[0.15594371883030622, 0.0879740149956051, 0.07312030189368235, 0.06691544443169115, 0.06335741085084473, 0.0607356840133434]","[7.186670035456212, 7.046179817478132, 6.9769721396462945, 6.955371941680071, 6.954948148622493, 6.960780804170308]","[166.06161024709994, 168.34317915601937, 168.8939836947811, 168.62644379188856, 168.00364120736498, 167.16330571121077]","[1618.646525316166, 1290.274075454319, 1150.180447947238, 1107.5267351257467, 1101.880654574, 1105.6845012364442]","[438.05166937680275, 430.6653825953859, 443.9134803133919, 459.0095643924733, 476.07457842126445, 494.1312384912059]",677287,20181012_R01-Scene-01-P12-A01_seg_0_cid_5
2121.687319806685,8,8,19.5,3.278719262151,6.660083844732628,2666,981.486907505667,1031.0,1078,260.63305622272526,620040613,1092.2188543169173,1093.0416427340608,194120,1096.0184563328291,1112.2571588994947,117033,870.4849382478471,1005.5104166666666,145501,52,0,57.915865171527344,102.34949884128814,26.253150050020896,18.515539598050132,14.510505321759052,13.1217904365813,24.53791015579142,0.8597361659135822,190.17176823404668,0.05307508531546101,0.996702121497868,-0.06138335540197931,146.41199859298297,123.39053442108315,0.9979596537820008,-0.05512592007878184,-0.03221276701522018,723.9573020226125,52.76960036523436,0.03549034716744347,0.059548416747356864,0.9975943170050726,2078.8897639960933,0.9793363117926063,0.9975168671174593,61880,"[1, 4, 7, 10, 13, 16]","[0.0008927483287905711, 0.0005054767497120027, 0.00043139661450938084, 0.00039872979440216017, 0.000378748501834129, 0.00036492041692207566]","[119.94232985023228, 419.00457881948694, 637.8243457385207, 769.8160227234514, 844.4448093908328, 901.5716296518792]","[0.855987154879644, 0.48369363233159457, 0.24592884292508763, 0.13275582388765106, 0.08790981721231125, 0.06355618823381336]","[4.187805149065233, 5.177023288323439, 5.508960425757774, 5.657784652358982, 5.7353405673524716, 5.790603080549337]","[0.0002836545635111085, 0.00013609308191555328, 0.00010489421350184369, 9.29090477283493e-05, 8.699032341550117e-05, 8.302424039715925e-05]","[10.95563241250854, 11.791992153240706, 12.019446535463537, 12.129403653356965, 12.20372921344706, 12.259467838590629]","[-0.2183931115430189, -0.06285367252879709, -0.029720803807513116, -0.02116160808020843, -0.018097001649882156, -0.01692839368603149]","[0.9602324706638415, 0.6918795060679604, 0.48436173113153375, 0.4223168653074165, 0.4079020899450131, 0.4087507441288714]","[0.17171580650144952, 0.09235781114679226, 0.0753654948639832, 0.06846552995181386, 0.06520648395604896, 0.06324798789464608]","[7.121681276250832, 6.964864821846695, 6.88253367268697, 6.85792210016544, 6.864113891133874, 6.876273044609746]","[163.03859105068088, 165.52187584659242, 166.1662881222495, 165.93645832226673, 165.30278027701587, 164.47869273437527]","[1595.1717739188894, 1240.6140406657798, 1070.4201809200156, 1005.9303288333529, 997.0859854405537, 1006.3184158326656]","[428.77852594228, 414.9046548713179, 427.06113166463524, 443.93658788920015, 460.38269870784546, 476.97251137113557]",631736,20181012_R01-Scene-01-P12-A01_seg_0_cid_6
1601.8840531411756,17,17,138.64705882352942,212.32215843368238,6.450458102123,2698,923.1606216719938,966.0,975,239.01607407691614,533458520,1019.7519573439888,1028.3915386379272,234246,1002.7033194346673,1000.2352941176471,92335,807.6700898361811,1016.331534309946,113540,55,0,65.76971624664063,65.16474204004076,25.53843398325895,11.286812525426674,3.9397546654222384,12.950819441385265,13.739693208762105,0.9685757213481133,138.04983238507913,0.6261992416197616,-0.77885091112458,0.03557763391861369,197.37396777258868,117.40159497557775,-0.778301016268687,-0.6271502421836023,-0.030497570463532287,736.1464517220961,57.13806023749889,-0.04606558227098622,0.008592553139783328,0.998901461687075,1108.3472754800423,0.9633861348613448,0.9840160969750568,51718,"[1, 4, 7, 10, 13, 16]","[0.0012342363722499998, 0.0007375710750663961, 0.0006412458961200971, 0.0005965011775718286, 0.000569992194114542, 0.0005565279429992892]","[91.44838017603965, 322.2978279414178, 474.4652405255162, 556.1620672937081, 609.5662849581909, 649.2110091262246]","[0.8467471771414066, 0.45473362649946536, 0.2307750063188632, 0.14054935780968283, 0.09596976561355496, 0.06394430435258885]","[4.05920921108964, 5.0016813077379645, 5.298009495234195, 5.4229027908694185, 5.492730407185208, 5.542602066843861]","[0.0003079046957231596, 0.0001548469694753432, 0.00012323386351790393, 0.00011151028789658794, 0.00010548537852290075, 0.00010139929222352784]","[10.551266986616257, 11.332540298586718, 11.527292991892747, 11.625281065814116, 11.693686420728651, 11.735262971878809]","[-0.19954551136025292, -0.0498292398717894, -0.02304816673569199, -0.016654276515940945, -0.014068935235732381, -0.012882724240979335]","[0.9434766096099368, 0.6265438114923676, 0.4337570158626768, 0.3810171001223891, 0.36119676019543073, 0.3549905139554236]","[0.18369097364135917, 0.1037745600880291, 0.08638616397763207, 0.07970748879675932, 0.07584997519513711, 0.07402677188530069]","[6.821329799637403, 6.6614201134814595, 6.5936098638143505, 6.588198042276371, 6.596531731002593, 6.595429945189948]","[139.27478014874643, 140.9297985240305, 141.38476773928917, 141.36979340153638, 141.12546087458264, 140.71266756803954]","[1129.5932689697356, 876.361881157926, 765.1237541183568, 736.9869008733434, 733.2337031105187, 729.2945202089549]","[305.2604122864435, 299.6649272748358, 309.8972486609695, 323.2872420417659, 335.69999701717944, 344.62638233379494]",577861,20181012_R01-Scene-01-P12-A01_seg_0_cid_7
1566.4753833001062,10,10,72.7,150.47195752033002,6.675187226588027,2245,904.9375272794388,955.0,990,259.2672286589198,362828367,1026.263600195553,1047.193319700068,118638,1023.8313105291435,1013.0708878183069,72589,790.6452921233803,951.6628787878788,96158,41,0,62.41729622415156,63.68607008976338,20.366560832836587,12.266263561413028,4.052358154150725,15.544405166447888,13.634721635547168,0.9363329662580404,128.71721001034481,0.997389591086096,0.041655933291208334,0.05898124121064639,110.55134378105299,120.62570262878823,0.04129579259629607,-0.999120206568867,0.007312341596788381,774.7312328080773,43.39209374525706,-0.05923395231582745,0.004857576290995284,0.998232309057177,936.6321246858707,0.9897665091445443,0.993009946700013,41874,"[1, 4, 7, 10, 13, 16]","[0.0005587723806103806, 0.00029521266321849503, 0.0002473012839802431, 0.00022682386244696356, 0.00021356333048444295, 0.00020537809309212143]","[153.06856649418282, 539.0903122568891, 813.3163732484784, 996.3071457481144, 1131.7474415239294, 1236.2632762983633]","[0.8547544290320517, 0.4896296058415617, 0.2753431410953535, 0.16428055496951782, 0.0955295637218846, 0.041357383489789096]","[4.437711900991175, 5.445380155180491, 5.767574893771938, 5.9229155779985145, 6.020173193966164, 6.092433123277884]","[0.00023158694357549062, 0.0001053467935777671, 8.029924296518187e-05, 7.016839573750335e-05, 6.429439807810442e-05, 5.9868897520271825e-05]","[11.528878837489852, 12.429987756910915, 12.678367685356543, 12.80019446975177, 12.876763050569881, 12.917005215862396]","[-0.21047509577696183, -0.06109882877280018, -0.03313335598394847, -0.025900007347427183, -0.023653817746543494, -0.023443514445377348]","[0.9610741046355329, 0.6941422435482603, 0.5294533498069, 0.48529558251670785, 0.48106013516013074, 0.4923498340060259]","[0.14281174964328416, 0.07320584488394556, 0.059107549050163584, 0.053121627192624914, 0.049515359060388876, 0.046521275797262444]","[7.419217284935769, 7.273044614761515, 7.200350989163692, 7.172057480112419, 7.158993760396977, 7.136105360453113]","[170.1308615139166, 173.1600313579382, 173.9751424085923, 173.62892507871808, 172.58991295137048, 170.92380593292668]","[2022.0598223481827, 1621.4771512916134, 1449.988545467334, 1382.1722022379777, 1348.1508483858818, 1310.8684099555494]","[543.7820972105908, 540.1418658871257, 565.8262296789552, 594.619836996523, 619.9745724774522, 636.7829215634805]",400943,20181012_R01-Scene-01-P12-A01_seg_0_cid_8
1474.6640224756857,21,21,50.095238095238095,105.62958855038804,6.568545428971699,2090,915.0307023710324,954.0,965,237.20816046268956,800515525,1030.9216136182592,1025.7084267440327,346476,997.6080161858583,987.0236650485436,143335,778.284132121379,938.6345926800473,174264,55,0,80.44484832274296,83.13930600753729,26.219572247159803,16.33322752507181,4.095766006864098,19.414118499168417,19.727226235235655,0.9097680884121617,171.2513434261011,0.7416543287966032,-0.6700179248656987,0.03201307445283958,172.42348216132038,152.3108268479627,-0.6685767464638547,-0.7422404023127215,-0.04565434549367749,1270.852369315129,54.723163542550765,-0.05435062708991823,-0.012456545801776985,0.9984442116621344,1687.5553892113548,0.9907533341096417,0.9947665911459697,72722,"[1, 4, 7, 10, 13, 16]","[0.0005843740577621009, 0.0003184957744499853, 0.00026791094968099487, 0.00024790747369365847, 0.0002371184992176555, 0.00022994134295184935]","[145.73768103001117, 474.3085927091446, 700.0890151067061, 843.3299659107281, 951.9425406025232, 1043.4747830000586]","[0.8595090700459914, 0.538783717134528, 0.34506024412189745, 0.24452799449240187, 0.17980438501888552, 0.127388138462825]","[4.385988941061457, 5.357710323170358, 5.6732463999468985, 5.817632637780609, 5.9044379984410105, 5.96896455829817]","[0.00023888158441636839, 0.0001123980878994694, 8.606840004917729e-05, 7.607997062415856e-05, 7.089812518822003e-05, 6.725881480592426e-05]","[11.502173444443754, 12.387831729584008, 12.635371521504833, 12.751957245520147, 12.82491334932919, 12.872539287998116]","[-0.21046933946632726, -0.06293226004454747, -0.030824991207353013, -0.021175845559408588, -0.017030240381417296, -0.014758756515969704]","[0.9608181044880811, 0.7131134838404546, 0.523775932730922, 0.4421278920906225, 0.4048248944808564, 0.38620501704155125]","[0.1456009717809731, 0.07677326535894546, 0.06198622081734219, 0.05637393005258487, 0.05359407862173822, 0.05165544567877508]","[7.403904449020184, 7.269372054526983, 7.1952318864904194, 7.168798734761026, 7.159530759403922, 7.149616317099038]","[190.09690854148036, 192.73015858163146, 193.82855343003024, 194.12964416020492, 193.92652204841335, 193.31995797888837]","[1988.203527188369, 1619.6187260989605, 1453.9868565777338, 1388.778922037413, 1356.4192927786514, 1326.6896139021724]","[533.4853020545955, 523.4818297020273, 538.5189679211097, 558.0272219870375, 577.0904583452923, 592.5410992255571]",874851,20181012_R01-Scene-01-P12-A01_seg_0_cid_9
1351.3359735427784,9,9,39.111111111111114,50.01431893733466,6.4148645379096685,1707,856.7622996388711,899.0,942,210.7052507226561,366781654,946.6886802482053,959.1899286857808,178723,926.1631485129938,945.3014705882352,63954,755.8365484510767,881.5668647845469,84704,50,0,71.21994057490971,49.81802467636218,21.153862864457537,12.597248218477878,9.284585364719836,17.054447845231937,8.509654693109075,0.9556305812787543,145.68667924378482,0.995044933140029,0.09784859047601031,0.017641835908242455,147.53549404425564,95.72573438360895,0.09885436908433404,-0.9926269414352387,-0.0701396382216322,502.0937049207003,51.501589647375496,-0.010648696882417067,-0.07153606418290846,0.997381169250716,1199.642182453582,0.9558544486042848,0.9924087879058598,42694,"[1, 4, 7, 10, 13, 16]","[0.0004515820845260579, 0.0002530092228030071, 0.0002184256232543979, 0.0002056083710380615, 0.00019794975207039744, 0.00019256515361601068]","[216.27825052387308, 636.1775190150729, 923.7656228528836, 1094.7026610689388, 1213.8524609834894, 1303.1076355309879]","[0.818341156209137, 0.45876421073663887, 0.24135978926192572, 0.13558080022287747, 0.0773960042507834, 0.042210103275225105]","[4.633515328415059, 5.572751125481047, 5.881724992127347, 6.018295300198601, 6.094296438528476, 6.14401272267039]","[0.00019960497842997266, 9.377668373570382e-05, 7.13268496702424e-05, 6.284545461725084e-05, 5.8699631902587915e-05, 5.626673231794329e-05]","[11.811493163599172, 12.62263403138248, 12.828456029621673, 12.913099343464385, 12.965525371329603, 13.001839504037246]","[-0.18556160578882647, -0.05007184224159005, -0.023165351217832343, -0.01725322244430526, -0.01614034231177516, -0.01631210341234713]","[0.9479338133353633, 0.6592885757949358, 0.4689660583737325, 0.42160949178754437, 0.4211971003752354, 0.4301638904501263]","[0.12436584787237356, 0.06556992903631952, 0.05240224102734658, 0.0474020909951753, 0.04477394635074589, 0.04344639175324965]","[7.487088634689363, 7.322655802435553, 7.216311565877339, 7.173198569082473, 7.1619843898748465, 7.161461237994876]","[219.13211310262906, 222.14238562930356, 223.12648931999382, 223.12201385845216, 222.48528092854406, 221.25761063265352]","[2242.3550807548772, 1758.5773090955347, 1528.7347803528291, 1437.2735827765853, 1403.9373364197959, 1395.5590446714677]","[614.6583328196873, 598.6887070276503, 613.1251008014273, 632.9940609613786, 654.447449350821, 674.666670050616]",428102,20181012_R01-Scene-01-P12-A01_seg_0_cid_10
