cell_id,czi,series_id,cell_seg_id,condition,cell_type,structure,scope,minipipeline
20181012_R02-Scene-17-P67-B03_cid_3,20181012_R02.czi,16,3,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-17-P67-B03_cid_4,20181012_R02.czi,16,4,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-17-P67-B03_cid_7,20181012_R02.czi,16,7,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-17-P67-B03_cid_11,20181012_R02.czi,16,11,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-17-P67-B03_cid_12,20181012_R02.czi,16,12,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-18-P82-B03_cid_2,20181012_R02.czi,17,2,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-18-P82-B03_cid_6,20181012_R02.czi,17,6,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-18-P82-B03_cid_7,20181012_R02.czi,17,7,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-18-P82-B03_cid_8,20181012_R02.czi,17,8,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-19-P66-B03_cid_1,20181012_R02.czi,18,1,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-19-P66-B03_cid_7,20181012_R02.czi,18,7,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-20-P80-B03_cid_1,20181012_R02.czi,19,1,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-20-P80-B03_cid_2,20181012_R02.czi,19,2,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-20-P80-B03_cid_4,20181012_R02.czi,19,4,Control,hiPS,H2B,ZSD,yes
20181012_R02-Scene-20-P80-B03_cid_5,20181012_R02.czi,19,5,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-01-P42_cid_2,20181026_R02.czi,0,2,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-01-P42_cid_5,20181026_R02.czi,0,5,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-01-P42_cid_7,20181026_R02.czi,0,7,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-01-P42_cid_8,20181026_R02.czi,0,8,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-01-P42_cid_9,20181026_R02.czi,0,9,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-01-P42_cid_12,20181026_R02.czi,0,12,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-02-P39_cid_1,20181026_R02.czi,1,1,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-02-P39_cid_3,20181026_R02.czi,1,3,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-02-P39_cid_4,20181026_R02.czi,1,4,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-02-P39_cid_5,20181026_R02.czi,1,5,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-02-P39_cid_6,20181026_R02.czi,1,6,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-03-P59-B01_cid_1,20181026_R02.czi,2,1,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-03-P59-B01_cid_3,20181026_R02.czi,2,3,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-03-P59-B01_cid_4,20181026_R02.czi,2,4,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-03-P59-B01_cid_6,20181026_R02.czi,2,6,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-03-P59-B01_cid_7,20181026_R02.czi,2,7,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-04-P60-B01_cid_1,20181026_R02.czi,3,1,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-04-P60-B01_cid_7,20181026_R02.czi,3,7,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-04-P60-B01_cid_8,20181026_R02.czi,3,8,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-04-P60-B01_cid_9,20181026_R02.czi,3,9,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-04-P60-B01_cid_10,20181026_R02.czi,3,10,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-04-P60-B01_cid_12,20181026_R02.czi,3,12,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-04-P60-B01_cid_13,20181026_R02.czi,3,13,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-05-P58-B01_cid_3,20181026_R02.czi,4,3,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-05-P58-B01_cid_6,20181026_R02.czi,4,6,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-05-P58-B01_cid_8,20181026_R02.czi,4,8,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-05-P58-B01_cid_10,20181026_R02.czi,4,10,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-05-P58-B01_cid_11,20181026_R02.czi,4,11,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-06-P55-B01_cid_1,20181026_R02.czi,5,1,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-06-P55-B01_cid_3,20181026_R02.czi,5,3,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-06-P55-B01_cid_5,20181026_R02.czi,5,5,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-06-P55-B01_cid_6,20181026_R02.czi,5,6,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-06-P55-B01_cid_7,20181026_R02.czi,5,7,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-06-P55-B01_cid_8,20181026_R02.czi,5,8,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-07-P46-B02_cid_1,20181026_R02.czi,6,1,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-07-P46-B02_cid_9,20181026_R02.czi,6,9,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-08-P43-B02_cid_3,20181026_R02.czi,7,3,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-08-P43-B02_cid_5,20181026_R02.czi,7,5,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-09-P49-B02_cid_1,20181026_R02.czi,8,1,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-09-P49-B02_cid_4,20181026_R02.czi,8,4,Control,hiPS,H2B,ZSD,yes
20181026_R02-Scene-09-P49-B02_cid_6,20181026_R02.czi,8,6,Control,hiPS,H2B,ZSD,yes
