dna_volume,dna_shape_1st_axis_x,dna_shape_1st_axis_y,dna_shape_1st_axis_z,dna_shape_2nd_axis_x,dna_shape_2nd_axis_y,dna_shape_2nd_axis_z,dna_shape_3rd_axis_x,dna_shape_3rd_axis_y,dna_shape_3rd_axis_z,dna_shape_1st_axis_length,dna_shape_2nd_axis_length,dna_shape_3rd_axis_length,dna_shape_1st_eigenvalue,dna_shape_2nd_eigenvalue,dna_shape_3rd_eigenvalue,dna_shape_meridional_eccentricity,dna_shape_equator_eccentricity,dna_position_lowest_z,dna_position_highest_z,dna_position_x_centroid,dna_position_y_centroid,dna_position_z_centroid,dna_intensity_mean,dna_intensity_median,dna_intensity_sum,dna_intensity_mode,dna_intensity_max,dna_intensity_std,dna_intensity_entropy,dna_texture_haralick_ang2nd_moment,dna_texture_haralick_contrast,dna_texture_haralick_corr,dna_texture_haralick_variance,dna_texture_haralick_inv_diff_moment,dna_texture_haralick_sum_mean,dna_texture_haralick_sum_var,dna_texture_haralick_sum_entropy,dna_texture_haralick_entropy,dna_texture_haralick_diff_var,dna_texture_haralick_diff_entropy,dna_texture_haralick_info_corr1,dna_texture_haralick_info_corr2,dna_surface_area,dna_roundness_sphericity,dna_roundness_roughness,dna_roundness_roughness_xy,dna_roundness_roughness_xz,dna_roundness_roughness_yz,cell_id
573142,0.4792433934418339,0.877045303989867,0.033426106439090955,0.8766053345891941,-0.4764223538634563,-0.06771135878839424,0.04346098494193205,-0.061751724579360956,0.9971448577309878,149.30667596398305,115.86587731235342,61.58105610215535,195.3446852192215,689.2713484445272,1215.3950292354725,0.9869991843799867,0.9589995704737124,0,58,181.83622208806892,96.79063827114398,29.8497440424886,416.53787368575325,443.0,238735350,446,567,91.69819167342851,4.586534454394795,0.0020416743643432923,593.3009519796842,0.7469708607191895,1254.7324863529905,0.17328522911733793,379.9659275551496,4425.628993432272,6.267386220248254,9.968253988682191,0.00026974241165510693,4.3861148258281775,-0.13836658707389923,0.8577751704603642,55042,0.9094598674053586,12.241858659038748,7.0397194758861055,11.590163448999446,15.0353140345558,20181026_R01-Scene-01-P3-A01.czi_nucWholeIndexImageScale.tiff
749650,0.6838392434363084,-0.729388702730819,-0.018868213087370734,-0.7296321527566794,-0.6836419454219845,-0.01645029249886406,0.0009004443963976984,-0.025016210510339226,0.9996866401085849,176.74266609603717,125.17664358481153,51.46344355981463,167.93861747485218,881.3050970640791,1912.1521500477052,0.9961357413830222,0.9816761852218987,0,49,144.91433468952178,196.36447808977522,25.21845261121857,429.91453344894285,457.0,322285430,458,592,95.37368572888018,4.7535374644655946,0.001656838357716331,559.4405936813775,0.7615950083000615,1262.4004045985303,0.16495043675160537,375.4747156020027,4490.161024712752,6.467980022748298,10.26292965707595,0.00025428264067610076,4.461827051951819,-0.1472013647370787,0.8778805834987244,66446,0.8985854346655235,16.903665437202573,9.487211084171928,17.818067369933686,18.697270114474417,20181026_R01-Scene-01-P3-A01.czi_nucWholeIndexImageScale.tiff
641432,0.8139828388101443,-0.5805422315878926,0.020066276822776168,-0.5807561390330185,-0.8140496423701172,0.006744385260752314,-0.012419545001315074,0.01714342731293967,0.9997759037914077,162.8982408761305,123.46618852124766,50.15131412156558,160.97917597302043,842.8291885907697,1546.2105366031337,0.9945655721829781,0.9815903134449006,1,51,146.28047867895583,180.41947392708815,24.599767395452673,431.9482111899625,460.0,277065405,463,600,95.23514987475156,4.798805046101647,0.001582827376202334,531.9308885735691,0.7635085952218739,1224.6032888428526,0.1624551703642128,372.34104534056326,4366.482266797845,6.511817122132588,10.304824955983708,0.0002514225331331144,4.453246392356434,-0.15270371530813553,0.8877710620135614,59414,0.9087151684860945,15.064061027974617,8.083328983668377,17.245584039171572,15.961451063421908,20181026_R01-Scene-01-P3-A01.czi_nucWholeIndexImageScale.tiff
598881,0.9678267135210832,0.251579295774751,0.004394375093188766,0.2515905750549552,-0.9678311939853428,-0.0022276652402944456,-0.003692578840885164,-0.00326157728504187,0.9999878634139104,138.69607847738024,125.08586599199668,62.16836041769635,232.4961432771745,741.2894210722785,1055.188264090347,0.9754239955678592,0.9495428023121362,0,62,131.35993962072598,107.86432363023705,30.01773808152204,430.0051746507236,455.0,257521929,458,633,90.78270360822992,4.672480836257881,0.0021970521067975896,485.7430977797433,0.7369886456678099,982.3882866890373,0.1791820828597979,350.95521999079943,3443.8100489764183,6.211489968137842,9.883119653457832,0.0002829378943094232,4.315845954620103,-0.1350345108286085,0.851556778266343,56858,0.9064416969755953,10.78808690439372,6.061431493871742,15.248546333329386,11.859149104219927,20181026_R01-Scene-01-P3-A01.czi_nucWholeIndexImageScale.tiff
835852,0.5673257206774092,-0.8227822300754054,0.03421883297251592,-0.8230089750457369,-0.5679274215655125,-0.010708446578020905,-0.028244533135169312,0.022087229479760377,0.9993569935923221,157.98525569906198,124.6854706379671,73.42529156507162,293.10946304884146,840.9767989998218,1413.5746947032926,0.9782661110110186,0.9372959369290054,0,71,77.76022908361767,132.22781066504598,35.790763197312444,446.88695008207196,464.0,373531351,460,665,83.77635454261409,4.906354619733923,0.0014527414608046503,384.5901216312848,0.7309415740909955,755.9279707528289,0.1706767646918235,346.298059421421,2639.121761380037,6.591268136048989,10.33278984997303,0.00027366681061589086,4.314398715105144,-0.15435095507165342,0.8909386833255142,70538,0.9111716492357629,12.261200944326415,6.499055320766538,12.696935965370141,14.946409790719272,20181026_R01-Scene-01-P3-A01.czi_nucWholeIndexImageScale.tiff
511619,0.4066298897625771,0.9062666755030477,0.1154679419766718,0.9107753089649072,-0.392206220087328,-0.12908376158405127,0.07169706640827292,-0.1576546662724069,0.9848880834241949,134.75637726241692,109.61329828296195,68.86283440655659,224.8389749287921,618.5340656835772,915.9897888692873,0.9694066862578895,0.9315930361034973,0,68,137.24993989668093,148.47581110162054,32.44250506724731,431.9779660254994,454.0,221008135,455,587,84.02970713116524,4.715866490176712,0.0017261642727865413,529.028187654675,0.707053240700633,961.2103588790275,0.16616960586744586,380.04475508910895,3315.8132478614325,6.409557432953023,10.199828505910004,0.00026364414394011303,4.393279092830596,-0.13501916187907248,0.8586919870592891,49814,0.9320265688837335,9.396689343005875,4.25174717118281,9.852352890143283,11.672036815567266,20181026_R01-Scene-01-P3-A01.czi_nucWholeIndexImageScale.tiff
536988,-0.14606365710415967,0.9868462977048118,-0.069280536802656,-0.9532265367114786,-0.15912840529240485,-0.2569772759178064,-0.26462157467296343,0.02850500544468782,0.9639309554538641,116.03776887638075,112.02253684488544,89.75599038252278,376.9570180238493,618.4620922558004,763.697412197393,0.8696920388582573,0.792780632390734,1,84,95.20409953295045,194.17039673139809,44.63607007977832,440.99435555356916,458.0,236808677,446,589,85.00120262425663,5.057485812229177,0.000937370612382962,532.0105187912343,0.7186969050730921,988.4528918129788,0.15521825941378836,386.3797071687372,3421.8010484606584,6.975877713820093,10.931644287966167,0.00024114751395618053,4.51917371175883,-0.1682474953722551,0.9201592455045184,58014,0.8260515119372928,10.20585411150336,4.604609074622501,12.955052275548974,15.150887467861333,20181026_R01-Scene-01-P3-A01.czi_nucWholeIndexImageScale.tiff
488876,0.4102761111950684,0.9091040601542121,0.07213404462373317,0.9019981778507621,-0.4161824821732267,0.1148539450172998,-0.1344351134806557,-0.017942946894502664,0.9907599360693711,139.769389128079,104.40648462667986,62.33984311322314,206.54003157521637,524.5354482138237,1063.730059279101,0.9809687201092288,0.9192141391408033,1,58,136.86126134234448,116.05668103977287,28.82098118950409,419.0488917435096,446.0,204862946,449,572,93.13211684225274,4.539730730860189,0.0022689203082646467,602.3623808812092,0.7470878419166933,1270.058695715687,0.17447237873977883,378.9803080364915,4477.872401981514,6.159076133565547,9.845591797628014,0.00027132511070429544,4.3828075526770105,-0.13115880609112254,0.8423834217603012,47302,0.9516631307539574,10.498435344718601,7.1357458240842435,8.671104895689677,12.719106226210341,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
422067,-0.2845970619087261,-0.9585396126927319,0.014363956689851756,-0.8923706557731713,0.25941708983681017,-0.3692930898562285,-0.35025579947786833,0.1179177018070983,0.9292019643396433,136.88671445206234,94.56327004169331,72.47505868643034,196.36834989369285,399.19361141046005,1133.533234490516,0.9848804062920267,0.8706446099532659,1,60,97.33577133488285,102.39665740273463,30.261430057313177,422.6584760239488,444.0,178390195,444,621,81.95883076651089,4.5537746408865125,0.0026779472085339305,481.4779820002528,0.6855824068140006,811.381075017014,0.18649952809980253,351.51020354027787,2764.046318067793,6.053091279332246,9.645026682666819,0.00029927463314230365,4.241724349153407,-0.12319975761835493,0.821868845054664,45068,0.9023092961082392,11.444643628437596,10.289248889610782,6.494332371334605,13.488774209197416,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
455793,0.5650026892123852,-0.8240082122610269,-0.042218802791636416,-0.8044604985290564,-0.5387847524186106,-0.2501085701602378,-0.18334466855939732,-0.17527537387665856,0.9672968912506864,144.49292308960813,96.72946473833649,77.22350651823771,245.96171409014025,425.92181552554257,1031.8035969466625,0.9711718712006997,0.8164041941057469,1,68,81.00708216229737,98.12827314153574,32.52936311000827,418.46163719056676,441.0,190731885,442,563,82.88776003585446,4.547333087655709,0.002230789621925813,581.087508950898,0.6951023108537773,1010.8974206502294,0.17729344325263405,384.1163731663113,3462.5021736500294,6.193168535584599,9.889388221993858,0.0002825136644981402,4.326116731380111,-0.12580112597074808,0.8333175246062205,48018,0.8932355180656424,10.39460088275158,11.131581981916899,7.21539625410041,9.206280014034864,20181026_R01-Scene-03-P5-A01.czi_nucWholeIndexImageScale.tiff
