dna_volume,dna_shape_1st_axis_x,dna_shape_1st_axis_y,dna_shape_1st_axis_z,dna_shape_2nd_axis_x,dna_shape_2nd_axis_y,dna_shape_2nd_axis_z,dna_shape_3rd_axis_x,dna_shape_3rd_axis_y,dna_shape_3rd_axis_z,dna_shape_1st_axis_length,dna_shape_2nd_axis_length,dna_shape_3rd_axis_length,dna_shape_1st_eigenvalue,dna_shape_2nd_eigenvalue,dna_shape_3rd_eigenvalue,dna_shape_meridional_eccentricity,dna_shape_equator_eccentricity,dna_position_lowest_z,dna_position_highest_z,dna_position_x_centroid,dna_position_y_centroid,dna_position_z_centroid,dna_intensity_mean,dna_intensity_median,dna_intensity_sum,dna_intensity_mode,dna_intensity_max,dna_intensity_std,dna_intensity_entropy,dna_texture_haralick_ang2nd_moment,dna_texture_haralick_contrast,dna_texture_haralick_corr,dna_texture_haralick_variance,dna_texture_haralick_inv_diff_moment,dna_texture_haralick_sum_mean,dna_texture_haralick_sum_var,dna_texture_haralick_sum_entropy,dna_texture_haralick_entropy,dna_texture_haralick_diff_var,dna_texture_haralick_diff_entropy,dna_texture_haralick_info_corr1,dna_texture_haralick_info_corr2,dna_io_intensity_outer_volume,dna_io_intensity_outer_mean,dna_io_intensity_outer_slice_mean,dna_io_intensity_mid_volume,dna_io_intensity_mid_mean,dna_io_intensity_mid_slice_mean,dna_io_intensity_inner_volume,dna_io_intensity_inner_mean,dna_io_intensity_inner_slice_mean,dna_bright_spots_number,dna_bright_spots_number_used,dna_bright_spots_intensity_mean,dna_bright_spots_xy_cross_sec_area_mean,dna_bright_spots_xy_cross_sec_area_std,dna_surface_area,dna_roundness_sphericity,dna_roundness_roughness,dna_roundness_roughness_xy,dna_roundness_roughness_xz,dna_roundness_roughness_yz,cell_id
163825,-0.2670807487708169,0.9628662255469898,-0.03945257072629483,0.8754649321390758,0.22531913574994875,-0.4275423249920638,0.4027766455875302,0.14872766644370417,0.9031340182959933,126.67551609075782,80.66171278350392,60.881149539965705,114.96450653434059,222.38895809027957,790.8033984163797,0.9893763549159181,0.8560141423337285,0,50,46.871564169082866,60.66574088203876,26.07873645658477,955.0321135357851,1026.0,156458136,1121,1967,328.35118559825946,7.032325806967337,0.00025537515090471067,580.8799861128524,0.7924655240353723,1430.109516055952,0.114800025037048,253.16610552770837,5139.558078110957,8.073740844268276,12.73924764858507,0.0001591013381957345,5.134954476159132,-0.2060016934585437,0.9656492343843855,63826,932.5573277347789,964.791475409836,20079,1163.287364908611,1173.9324324324325,19049,1185.0739146411886,1187.1544195953143,9,7,1471.5225497121926,27.571428571428573,9.178501945262292,37688,0.573459435005766,11.549947699473929,12.054711664525936,5.26741741404298,11.0292657229268,20181012_R01-Scene-01-P12-A01_seg_0_cid_11
366254,0.844057436577925,0.5353588031860367,-0.030951504143044366,0.5318112226194863,-0.8430842598231881,-0.07991091498884417,0.06887573777078165,-0.05098904479985577,0.9963213588280283,114.73711923061543,90.54039948987457,62.95313831133582,229.92094244332347,415.85780903962973,678.2028876245349,0.9407809730629575,0.8332585302981309,0,60,51.76217870658068,48.00624976109476,26.97959612727779,1037.545050702518,1079.0,380005025,1095,1877,233.4683134852301,6.53280688102889,0.00040866003554356796,238.16832819601046,0.8192359903295597,674.9476695748339,0.11881938734267189,244.64767927059685,2461.622350103322,7.56340624015814,11.988911758773135,0.00019111284793938113,4.6894877602668075,-0.18178940571776553,0.9472109086482696,71495,932.9360794461151,1066.421933085502,53221,1099.9949643937543,1118.5762004175365,157067,1139.442581828137,1142.0385056154023,7,7,1565.0006489691943,39.142857142857146,18.357003890524584,36706,1.00469464119029,6.821627183204795,4.600329459198599,8.318369217428215,6.387460690256751,20181012_R01-Scene-02-P13-A01_seg_0_cid_1
571324,0.6670863281598863,0.7417470700647579,-0.06933336017032105,0.7117527295050465,-0.6620515352818204,-0.23472498093108965,0.22000882442365063,-0.10723361730973768,0.9695860294447276,148.59906385560208,108.46716545799124,64.70232771579181,204.47789316300248,610.7473007500058,1281.8823160912357,0.987195702045654,0.9422893888492099,0,63,66.81472684501264,67.70979514251108,27.820742695913353,1067.8869450609461,1119.0,610109441,1140,2411,271.22645947374696,6.640642592009672,0.0007014675757381513,161.1269477215975,0.8406391292139666,520.3117518877765,0.1507767688687584,203.00826491502215,1920.120059829507,7.28706809322656,11.3369995953404,0.0002457594815881755,4.380534195637202,-0.2042586291500207,0.9551022291158705,118752,939.0785670978173,1086.28153955809,92611,1172.5763030309574,1181.810502283105,217635,1181.253373768006,1179.0096769975153,11,11,1766.4119870533539,34.72727272727273,16.53696085682509,53612,0.9295611221624563,12.338917499268712,8.699990624459383,12.252833168344885,12.707078319501388,20181012_R01-Scene-02-P13-A01_seg_0_cid_2
710453,0.7553615894723916,0.6552994624816448,0.003388749180694697,0.6543479149608152,-0.7545244280460824,0.05021646809728904,-0.03546371858923551,0.035714170198945176,0.998732608214443,150.09923881280005,127.69805281247353,64.98958447547852,244.7737817058898,825.812048138637,1231.2592794298903,0.9800401735740278,0.955062731660149,0,63,71.64572744432074,66.6676866731508,28.58920576026845,1047.7843699723978,1098.0,744401549,1112,2224,257.28769332790125,6.565132422772595,0.0005998987651299424,168.76064405117302,0.8351870898236474,526.9245329920935,0.13882139631698423,205.0241789230122,1938.9374879172024,7.327625256219497,11.514163207182072,0.0002269495428699464,4.462819872915166,-0.1896497060743982,0.9470933029161142,137133,921.6220238746326,1094.0270655270656,109179,1149.1074382436184,1139.9366576819407,299406,1141.2252025677508,1146.77420683972,13,13,1676.079726913884,34.69230769230769,17.890197639982436,60184,0.957928928580282,11.593227772892094,4.9234150842211735,13.703325079323152,12.95053010846775,20181012_R01-Scene-02-P13-A01_seg_0_cid_3
711100,0.14478643928059892,-0.9890978474934222,0.026876292235432916,-0.9891986910538187,-0.1453220681122976,-0.019168884604384994,-0.0228656208718905,0.023810598552820576,0.9994549608555153,162.35908984120033,109.09361325101679,64.94212837031114,260.72303290639917,641.206163149261,1488.3502474679037,0.9845371595158557,0.9136003087568748,0,63,59.18449303895373,83.87125158205598,30.33687807621994,1059.324995078048,1100.0,753286004,1110,2479,242.93230149227918,6.5476933829902775,0.0007351768649297998,129.0503628671367,0.8313489244672734,390.828927091344,0.1515474230519322,176.21583228299735,1434.2653454982415,7.147183339102379,11.201208357882505,0.0002518053958042486,4.3101659307102995,-0.18774528102364915,0.9419710514546382,127496,944.3787648239945,1100.2560483870968,103126,1134.3750751507864,1152.9180327868853,326342,1142.935671779912,1131.8136393586647,25,19,1644.606982439645,23.894736842105264,13.931768833335012,58964,0.9752156760199899,12.996389316000286,10.63505462117637,7.972901110524743,17.40487195331989,20181012_R01-Scene-02-P13-A01_seg_0_cid_4
367467,-0.39070096226829076,0.9177660387515035,-0.07112141869370477,0.7800220323744698,0.37110607316069827,0.5038312331263792,-0.48879278543472143,-0.14137107404847665,0.8608692306787057,114.38639701058233,89.86073714568064,79.26726714373214,247.8070079509726,391.80201221355134,706.6513474577632,0.9364961361584652,0.7745765420617046,0,71,50.066972000206825,60.830259587935785,31.15451455504848,868.0148367064253,908.0,318966808,914,1616,202.23340654538268,6.248502742992151,0.0005759136541590961,262.510912149313,0.761588332734668,567.9503312111173,0.13131487543951256,255.52662947882254,2009.290412695147,7.3058444165233425,11.583968604048662,0.00021023879955121993,4.615607996265323,-0.17042847881397727,0.930810717848844,81658,813.8493227852751,864.590616375345,58172,937.4347280478581,919.6958377801494,132053,943.7124790803692,953.3311620635748,8,8,1341.528573413081,27.125,22.6850033061492,39228,0.9478907799932291,7.117503615601473,7.443707266986159,4.744861690972701,8.248614183763895,20181012_R01-Scene-02-P13-A01_seg_0_cid_5
694880,0.7716930641177095,0.635796469288575,0.015895421756047065,0.6290137055644782,-0.7666766771706743,0.12864148201329773,-0.0939764492022571,0.08927330128720377,0.9915637673254403,159.9038123289366,125.59855124713759,65.06156345826385,214.18247902470318,804.9494998584144,1336.6429698930738,0.9870782278179868,0.9639504298906242,0,60,69.59348088878656,65.7153868293806,29.473758058945428,991.2489739235551,1026.0,688799087,1025,2315,251.68005556562238,6.651643460375233,0.0005958655869181761,153.56598992342373,0.844620826253774,505.38883939922687,0.14441886601118062,184.88639110150487,1867.9893676734825,7.364684552370718,11.51542478927347,0.00023427975213551316,4.428460863182374,-0.19800076449530155,0.9534145434507639,135883,873.5713223876423,1004.0820105820105,107754,1085.4164114557232,1078.3889250814332,287832,1083.8440896078268,1078.0056262955286,39,39,1595.2605816437922,37.46153846153846,78.9335475635453,59748,0.950215431206225,12.618907481602623,6.539535625977558,14.175567105555599,13.022182180645007,20181012_R01-Scene-02-P13-A01_seg_0_cid_6
882822,0.5039122362645404,0.8616090838831378,0.060846073931931935,0.8636943966044917,-0.5017917197621604,-0.04729756074192895,0.010219951901680745,-0.0763862327137156,0.9970259254577754,178.7892322573358,126.66268448087162,67.79090965611695,258.2514348505668,849.5283125488305,1747.8072027527865,0.9890236362014485,0.9526739744717352,0,66,69.6850520263428,87.70791620507872,32.327110108266446,945.2183305354873,977.0,834459537,980,2188,235.68851199892174,6.556095100253738,0.0006520878453222616,148.76973800626894,0.8393682395539207,473.1025759667496,0.14773731693730105,188.2035929153094,1743.6405658607316,7.294875580518973,11.413760009084418,0.00024145719279748651,4.38709568625914,-0.1940452661286201,0.9494626644750611,169417,842.2804559164665,983.8215144230769,134470,1023.8698073919834,997.4756898817345,376164,1028.6889840601439,1033.6154041258033,37,31,1603.6880725660321,20.870967741935484,7.893410626689838,70926,0.9410834269253047,14.795907352988545,8.957659804147996,13.263309824094735,18.058587790157407,20181012_R01-Scene-02-P13-A01_seg_0_cid_7
650304,0.9952019962607995,0.08415759560695658,0.049904766707958126,0.09131577106513804,-0.9820770825453417,-0.16488187861014156,-0.03513426523066982,-0.1686478669918065,0.9850499887649433,156.25647242173184,118.59968846692821,62.28243461202956,198.87280445117815,769.3504433831388,1417.0823465935935,0.9901034237827654,0.9660127481453202,0,58,78.55847111504774,62.77332293819506,27.615061571203622,903.952471459502,947.0,587843908,949,2218,228.88768926266633,6.42987181903298,0.0008182049863895396,134.65720048612684,0.8221939662444433,390.4413447878685,0.15651648107762808,170.1597990865835,1427.1081786653483,7.083375197400899,11.067530423905948,0.0002589754864604299,4.291435203906927,-0.18993476158509418,0.9426214464786704,133369,805.7557903260878,930.0392535392535,104133,993.2368317440197,997.6809256661992,253154,988.8819295764633,996.2809147068386,13,11,1468.9804972375985,31.09090909090909,11.547959642327577,57994,0.9360616978229811,13.733199540648052,8.707190514538745,16.838908149683515,11.11508126238237,20181012_R01-Scene-02-P13-A01_seg_0_cid_8
698166,0.09497187057922321,0.9913710721979244,-0.09035342277866916,0.995383452203916,-0.09330691522037328,0.022485609857697212,-0.013860983994569613,0.09207180231317169,0.9956558925359236,143.61259594064842,118.25233713245025,73.11633882254212,306.20654803404096,736.8239703977729,1097.2733620137014,0.9602732851153715,0.909558340198709,0,71,62.69603647270134,71.05576037790439,35.13109346487798,868.6744227017643,899.0,606478947,901,1887,194.32769501575365,6.246678149230316,0.000745110560148723,170.94983240604842,0.7810208643587813,399.8676261526521,0.14577243010442203,200.21711016147336,1428.5206722045607,7.096120113883317,11.224647311050424,0.00023858961839880183,4.413013400783401,-0.16923265082513977,0.9248830010547652,132571,808.9720451682495,902.4268041237113,104146,940.241219057861,948.7987711213518,302765,919.52622991429,905.5144690488173,30,30,1355.5322407682565,20.966666666666665,8.75398322035302,59052,0.9655780099013448,10.048358416584199,6.74954090028361,9.45396407516749,13.239356992148526,20181012_R01-Scene-02-P13-A01_seg_0_cid_9
631948,0.23745169870170585,0.9704773802188357,0.04231247176967877,0.9711723340273916,-0.2381125347225093,0.011256927991698086,-0.020999723890148078,-0.038419725293235486,0.9990410083199437,130.84058673925543,115.35047157331371,72.78404692113405,309.3484228988353,686.3161540214663,901.8103700445658,0.9393242815577811,0.8926565476723038,0,71,57.69468057498402,63.51576553767082,32.16824169077203,970.576840183053,1004.0,613354093,1009,1847,210.0188159166784,6.370463198852235,0.000518963195278664,201.06606982037945,0.8096951112577275,540.7086973958847,0.127270680831081,228.31902056384814,1961.7687197631515,7.365665861845883,11.691129946950484,0.00020743650456992683,4.575285937678218,-0.1734198172572816,0.9358712157968463,109284,878.2695454046338,972.0163568773235,86280,1030.1892906815021,996.8003327787021,305144,1041.2527167501246,1033.5082477014603,15,15,1483.569901860062,33.13333333333333,22.72404502332765,53520,0.9940403411934307,7.984339250570339,3.5005839521884097,8.647986599840776,10.63876449122844,20181012_R01-Scene-02-P13-A01_seg_0_cid_10
697886,0.7814453769243698,0.6234505108950965,-0.025545710954542014,0.6164413645607227,-0.7650228142891082,0.18638706413184009,-0.09666005866977292,0.16139874250382408,0.9821442251401473,149.82345858896994,121.25161879318094,68.88349269576648,237.26377927477955,766.5999768067608,1265.2492906281414,0.9822601463303653,0.950898981348127,0,63,68.98684025757788,65.84917737280874,31.794641245131725,1015.7766067810502,1062.0,708896273,1082,2158,246.08327238266324,6.520478454769076,0.0006048531235885462,163.47030492949932,0.8346282941729716,508.96950597366117,0.13875360338217735,205.39232157545413,1872.4077189651434,7.311056633677067,11.486542409665462,0.00022678176976239983,4.457681901580177,-0.18895740075208745,0.9465028471732542,131695,879.9587835529063,1022.6358024691358,104968,1105.9232337474277,1097.25,303098,1114.8464490032927,1115.4544282029235,20,18,1535.4199498778094,53.111111111111114,110.6641008180907,58820,0.9681221402191927,11.592305653822,5.738913971526704,13.415267310164047,12.374485369650891,20181012_R01-Scene-02-P13-A01_seg_0_cid_11
376162,0.9698260691109637,-0.14562310144045817,0.1955282792836839,0.1388422234527779,0.9891493636068982,0.048024717206427814,-0.20040018128600862,-0.019428041664832668,0.9795214742605721,135.45046909377444,87.42410980689195,64.19431589600352,186.330098540115,380.17712181861515,1023.2310889880698,0.9832800672467166,0.871658389403099,0,60,65.30873931976117,38.78073276939191,27.228032071288435,986.6778170043758,1034.0,371150701,1045,2121,246.67786466184594,6.579630541395447,0.0005733683936523262,194.90021006745943,0.8177587816127342,550.956759885911,0.13893839995407797,210.83706713071496,2008.9268294761803,7.373295256201739,11.551933174518958,0.00022352685593762163,4.513634709197576,-0.19321920231131917,0.9506854973980849,86480,889.3314176688251,955.981936416185,63409,1090.1942311028404,1098.373920552677,124161,1098.5604255764692,1089.0531914893618,13,11,1592.9888780661,25.727272727272727,9.215509743617591,40008,0.9415816228628227,10.9255064098267,8.184906115267609,13.933440830000453,5.443726545473208,20181012_R01-Scene-02-P13-A01_seg_0_cid_12
356615,-0.017016514021745078,0.9937519711536559,0.11030620145200817,0.9861768786269287,0.03486719694400651,-0.16198593346002552,-0.16481990872523816,0.10602498953308687,-0.9806085351873668,113.3537984514326,95.75584218098777,63.982084975188855,196.48730178682786,470.0035262814109,654.6586610874245,0.9538960987820836,0.9084217395078366,0,58,47.70407301992345,56.33218176464815,27.920785721296074,1025.0959325883657,1075.0,365564586,1074,2070,251.65926829146414,6.582294482494117,0.0005031155925394122,203.37392532896627,0.8178554051178661,573.8261617578981,0.13002363499011707,220.63744126119124,2091.9307217026244,7.423273760384395,11.706970435401836,0.0002101675607776899,4.575054559253723,-0.18556459561794642,0.946822774831471,73373,913.1296389680127,1044.8864503816794,56052,1106.562941554271,1104.1324296141815,139415,1139.0467955385002,1147.8496097869647,11,11,1599.3487765952582,19.727272727272727,10.03712118353129,36600,0.9909792989895352,7.193626932256827,3.1580321867624055,6.861652594272381,9.896065003857412,20181012_R01-Scene-02-P13-A01_seg_0_cid_13
